label,Logish,Mish,TanhLU,ReLU,Swish,Tanh,PReLU,Softplus,Cosine,Sinusoid,HardShrink,Pstanh
0,0.603818595,0.935545623,0.115766495,0.953534782,0.709842026,0.181533948,0.750710249,0.185382664,0.155468017,0.77715683,0.490619421,0.959818363
0,0.283083111,0.008893305,0.009329203,0.0343353,0.496516764,0.030372143,0.04318963,0.339307815,0.81320411,0.174256191,0.490619421,0.007390127
0,0.00302852,1.44E-06,0.006688363,0.002193208,0.011513255,0.029985836,0.073443741,0.001741139,0.106161602,0.371038705,0.490619421,0.001697536
1,0.009984541,0.824754715,0.347199053,0.057708479,0.451995075,0.996107876,0.057350531,0.096823633,0.740892768,0.856149435,0.490619421,0.630448341
1,0.835134864,0.984422863,0.997107446,0.986765504,0.980025411,0.976076901,0.887185693,0.503302038,0.773463011,0.990953743,0.490619421,0.99312228
0,0.072143048,0.010825896,0.085129566,0.037535191,0.104591392,0.025864571,0.125945225,0.003238236,0.732681334,0.012741205,0.490619421,0.938839853
0,0.504509032,0.001746402,0.020192431,0.099821411,0.363026589,0.011982176,0.467021227,0.216793269,0.774460316,0.118810825,0.490619421,0.027872771
0,0.004034711,0.016777653,0.002828266,0.474464923,0.019138385,0.004633264,0.002631222,0.007579468,0.102822326,0.001685469,0.490619421,0.001494215
1,0.965099275,0.771896124,0.960112214,0.771044195,0.445109755,0.949618936,0.612109661,0.228916481,0.389126152,0.990658164,0.490619421,0.88220048
1,0.818839133,0.623340964,0.311613351,0.551312864,0.705982983,0.82560581,0.504412234,0.363858402,0.627379656,0.010394238,0.490619421,0.019748276
0,0.038931049,0.035205048,0.004326524,0.156910121,0.000136758,0.565304875,0.033720594,0.003677202,0.618566811,0.001699157,0.490619421,0.10094478
1,0.851154268,0.595716298,0.680293083,0.911353111,0.54893893,0.988950551,0.385386586,0.420684636,0.173518822,0.966875196,0.490619421,0.959862173
1,0.426351458,0.924935102,0.997046173,0.997925282,0.675624669,0.763126612,0.18311438,0.862489402,0.822235823,0.968259931,0.490619421,0.98429662
0,0.095444478,0.008599386,0.003088892,0.064252734,0.002640883,0.005115571,0.182471722,0.007164267,0.084392771,0.003508216,0.490619421,0.002517611
1,0.856353879,0.995821357,0.997270405,0.999839306,0.94484818,0.990542114,0.550955713,0.802140713,0.770524859,0.996903718,0.490619421,0.97764504
0,0.453840792,0.788680077,0.976222098,0.263510346,0.553018332,0.321119785,0.255593479,0.538109839,0.768804133,0.010296651,0.490619421,0.731382191
0,0.015901243,0.007024304,0.00278339,0.000792223,0.037447874,0.005519236,0.018569481,0.030740732,0.138208345,0.004164875,0.490619421,0.002652355
0,0.034620345,0.004308933,0.003455648,0.053634118,0.002099725,0.027134953,0.015346466,0.053978745,0.087623768,0.002959249,0.490619421,0.002304427
1,0.960298181,0.998543143,0.997480929,0.98624438,0.686877131,0.990973771,0.970019937,0.808198035,0.793011487,0.944159091,0.490619421,0.925798893
1,0.945533752,0.999692917,0.996857524,0.986272097,0.964484513,0.994928241,0.952149689,0.935519397,0.809659719,0.991987705,0.490619421,0.995225787
1,0.886752605,0.988176763,0.991420031,0.995891571,0.33588478,0.949446023,0.734376967,0.61187768,0.434899241,0.996594727,0.490619421,0.94156152
0,0.001344227,0.001581158,0.003135909,0.001002918,0.001707379,0.006003288,0.003892067,0.010712221,0.099206351,0.003221922,0.490619421,0.001392484
1,0.759131193,0.999033689,0.997141123,0.998059332,0.950450301,0.944972217,0.733294368,0.793900788,0.783063412,0.98921293,0.490619421,0.997859299
0,0.026186369,0.000472006,0.003301855,0.062757581,0.028460216,0.012281417,0.042820133,0.009645252,0.671277821,0.016550601,0.490619421,0.003938029
0,0.882025719,0.24406001,0.989395082,0.999719799,0.5509094,0.049001589,0.3887707,0.856815696,0.162618488,0.69244796,0.490619421,0.069448762
1,0.853836477,0.956549585,0.996449351,0.940531075,0.804117382,0.981144726,0.235745221,0.59085542,0.737397432,0.94837296,0.490619421,0.985307872
0,0.045845035,0.003445898,0.004106754,0.000655309,9.73E-05,0.009125374,0.000188997,0.012657624,0.091765128,0.003432573,0.490619421,0.001203966
1,0.72766763,0.994852841,0.994968235,0.989206314,0.987968326,0.946891367,0.27521354,0.329322428,0.650983036,0.984689593,0.490619421,0.995900929
1,0.933339894,0.985419273,0.991565228,0.985133648,0.886538506,0.95819968,0.925385535,0.894111335,0.81240809,0.99353385,0.490619421,0.996654868
0,0.00025188,0.000327909,0.002988218,0.000567252,4.09E-10,0.004818489,2.76E-05,0.000198145,0.843140602,0.003873957,0.490619421,0.001664468
0,0.930124342,0.005891071,0.447331637,0.959205508,0.159634158,0.088951819,0.053700548,0.182842612,0.294432968,0.134851098,0.490619421,0.111208141
0,0.052767478,0.024992127,0.006342452,0.006186696,0.267617166,0.013836717,0.16473414,0.020983374,0.61315763,0.00758255,0.490619421,0.149891779
0,0.220118895,0.528935671,0.050924201,0.739327252,0.384969831,0.027456542,0.016639523,0.322599649,0.236004636,0.049221251,0.490619421,0.041743886
1,0.341943711,0.666058779,0.978266299,0.296371043,0.160372227,0.585386455,0.886267543,0.730659366,0.087475762,0.675263464,0.490619421,0.974931061
0,0.217223659,0.163907826,0.633100867,0.994969308,0.960180342,0.947023273,0.431204617,0.137060553,0.798150361,0.978430927,0.490619421,0.996507227
0,0.005849218,0.009523592,0.009476511,0.001517541,0.002388059,0.099271975,0.195380643,0.003003326,0.142599061,0.279020697,0.490619421,0.205553278
0,0.007413386,0.000476185,0.008231903,0.010175419,5.05E-05,0.046480689,0.000956811,6.68E-05,0.176960081,0.191418767,0.490619421,0.001043263
1,0.90561378,0.985596955,0.997147143,0.997294843,0.897833467,0.978137732,0.601176381,0.679372132,0.870828569,0.982411921,0.490619421,0.98616749
0,0.472154468,0.01442667,0.104725994,0.019838018,0.027443627,0.955037713,0.08318527,0.17377536,0.687625229,0.534240305,0.490619421,0.022142556
1,0.695191562,0.996270776,0.997281671,0.999883294,0.854920924,0.975906134,0.990558624,0.968789995,0.779573917,0.998047233,0.490619421,0.996852934
1,0.833613217,0.992101014,0.93568337,0.984926343,0.304100692,0.278418034,0.638966918,0.782561421,0.791775167,0.991487503,0.490619421,0.95018357
1,0.960450113,0.999941111,0.997229993,0.992275298,0.978557169,0.994468331,0.845310688,0.817419887,0.813382268,0.990815043,0.490619421,0.995652437
1,0.935203612,0.836681724,0.988958716,0.99167937,0.350144714,0.84678936,0.608430862,0.936700881,0.264870018,0.992435038,0.490619421,0.997101247
0,0.028627384,0.163749203,0.017774254,0.018339174,0.358175159,0.01195413,0.018877767,0.113321014,0.821727931,0.398467034,0.490619421,0.008501795
0,0.320839882,0.009457028,0.006384877,0.070861094,0.206792891,0.030777114,0.002541046,0.024426771,0.126122802,0.045404989,0.490619421,0.008755285
1,0.938961089,0.995215297,0.997359455,0.918653369,0.760928214,0.948415399,0.871458054,0.499212682,0.801882923,0.993559062,0.490619421,0.995957434
1,0.922098339,0.993105948,0.995067358,0.99956733,0.809881389,0.997358739,0.983601391,0.954308867,0.6681512,0.985380113,0.490619421,0.997775853
1,0.980472267,0.999514103,0.995462,0.994065762,0.937031329,0.978105009,0.973717213,0.919583917,0.818973184,0.997674167,0.490619421,0.993874133
0,0.209335804,0.908377945,0.005200613,0.502410829,0.118977495,0.494672209,0.004748392,0.174889848,0.722163737,0.727342308,0.490619421,0.165972754
0,0.058776569,0.078060038,0.003074144,0.022661299,0.318513274,0.039005455,0.013379856,0.127360418,0.204418555,0.135591209,0.490619421,0.03777092
1,0.940017819,0.914510369,0.996305346,0.962888896,0.862247527,0.966526389,0.523991287,0.304390937,0.767228365,0.995406985,0.490619421,0.996208429
0,0.413223684,0.613427877,0.451473445,0.088610023,0.782042205,0.228675216,0.257696509,0.733549833,0.797109008,0.16908817,0.490619421,0.412552893
0,0.486490607,0.17202495,0.004707843,0.995175719,0.680545032,0.949185133,0.219117299,0.307421505,0.450056374,0.050216377,0.490619421,0.197449058
1,0.662253737,0.975394607,0.948203862,0.480891168,0.919416368,0.928357244,0.253796101,0.508156121,0.714731753,0.97972542,0.490619421,0.9813959
0,0.498782754,0.769343555,0.360574156,0.176248357,0.166367888,0.026042357,0.083672792,0.104910366,0.276483327,0.86457026,0.490619421,0.004624324
1,0.211846143,0.075851344,0.008348208,0.818489552,0.836312532,0.042629056,0.22591342,0.244025245,0.257471353,0.275174469,0.490619421,0.032345489
0,0.000801412,0.000216651,0.002855472,0.001014209,0.003369742,0.003930711,3.04E-05,0.000672646,0.087889053,0.002203888,0.490619421,0.001834285
0,0.891058207,0.999641418,0.956145227,0.962168038,0.859859765,0.917286694,0.910360992,0.898490012,0.817153871,0.89501369,0.490619421,0.974433661
0,0.04238718,0.006709054,0.016713588,0.624551475,0.180921644,0.131327838,0.25368169,0.373211592,0.605051816,0.021721313,0.490619421,0.017843045
0,0.00431434,0.000297921,0.006080331,0.075269625,0.052946497,0.003463924,0.002615231,0.080930129,0.153721988,0.002410864,0.490619421,0.002046113
0,0.00676419,7.46E-05,0.003344782,0.000100686,4.45E-07,0.00465359,0.001491965,0.000353377,0.093999073,0.002513258,0.490619421,0.001297727
0,0.004079744,0.002214575,0.002689461,0.037072886,0.007619235,0.003000951,0.000702167,0.005053538,0.087983385,0.001878826,0.490619421,0.002805331
1,0.862575769,0.957874417,0.989836752,0.171874523,0.897569597,0.93356508,0.233375743,0.158949614,0.796512544,0.985793054,0.490619421,0.990943611
0,0.180969298,0.91187191,0.004430706,0.673187673,0.897649944,0.59824425,0.041003123,0.555881798,0.747932673,0.968328536,0.490619421,0.992142916
0,0.206493005,0.002918991,0.866252601,0.169611886,0.816481769,0.017929414,0.082201034,0.617874742,0.114197791,0.026428415,0.490619421,0.002565053
1,0.997348189,0.986632168,0.992937386,0.999171615,0.77626425,0.985452831,0.363572299,0.58864069,0.090664916,0.997398019,0.490619421,0.928795099
1,0.90367049,0.750176489,0.996688426,0.997989058,0.0313682,0.450309992,0.754505694,0.436367512,0.693207324,0.507439792,0.490619421,0.996387839
1,0.945461273,0.993163764,0.991578817,0.983530819,0.688550293,0.992347598,0.76305306,0.695552051,0.673672915,0.993582189,0.490619421,0.994382381
1,0.994066119,0.958744287,0.996060073,0.999231577,0.985518813,0.995871603,0.947959363,0.937091172,0.680516601,0.995352149,0.490619421,0.997656107
0,0.006271468,0.000411497,0.008511041,0.001012631,0.011217835,0.007259956,0.047295265,0.072109587,0.103536636,0.001592662,0.490619421,0.015208305
1,0.368989259,0.62114346,0.935159504,0.914473176,0.378819644,0.102363661,0.603368938,0.290599257,0.357523203,0.851229131,0.490619421,0.893765926
0,0.009986049,0.012042542,0.003523882,0.00314462,0.005676426,0.008354388,0.000550149,0.013645111,0.755770028,0.004303777,0.490619421,0.010880116
1,0.931763291,0.514849484,0.987243474,0.948203027,0.871720016,0.880508304,0.715660632,0.376372814,0.776455224,0.963745117,0.490619421,0.981374741
0,0.006479674,0.000451478,0.00556072,0.000348094,0.001429311,0.005838627,0.005360303,0.026757503,0.611073613,0.004162734,0.490619421,0.002832215
0,0.034953974,0.18942976,0.009230932,0.000894725,0.001320492,0.005711077,0.020243125,0.014339746,0.66418004,0.07021568,0.490619421,0.011527106
0,0.006166774,0.002554194,0.004222345,0.0062251,3.48E-05,0.002605906,0.030018665,0.014950176,0.259120703,0.016195577,0.490619421,0.001198027
1,0.600601852,0.92581284,0.997129261,0.995824933,0.786980093,0.980095983,0.320071757,0.491985917,0.815142095,0.990472317,0.490619421,0.994934261
0,0.122011684,0.041393846,0.017342845,0.012768039,0.002863693,0.003448104,0.047836307,0.002179206,0.101322889,0.002977279,0.490619421,0.00266134
0,0.086740866,0.001525592,0.007817978,0.047381688,0.073091321,0.21019192,0.003084695,0.044061922,0.373333573,0.006799901,0.490619421,0.00119429
1,0.759327352,0.837052524,0.986814022,0.979373336,0.935090601,0.993493378,0.906652272,0.683045447,0.799791098,0.987077594,0.490619421,0.988320887
1,0.998883426,0.852269471,0.995776236,0.098598607,0.72580117,0.995191574,0.882291496,0.908237219,0.737549484,0.972174048,0.490619421,0.996440232
1,0.961995363,0.829498589,0.880363882,0.983941495,0.13862209,0.534867942,0.19325076,0.893241167,0.74748826,0.004126856,0.490619421,0.020724295
1,0.057090197,0.759620786,0.089976907,0.483285576,0.9034338,0.918485224,0.320890129,0.199409381,0.782354057,0.928625166,0.490619421,0.485095888
0,0.889415264,0.000717307,0.100603305,0.082359478,0.918443143,0.940148234,0.26458773,0.214958772,0.109463893,0.274784803,0.490619421,0.995255232
0,0.110168725,0.009628008,0.005181797,0.006911616,0.057936307,0.007138408,0.060115755,0.008291203,0.68435204,0.116657302,0.490619421,0.004418378
1,0.941612244,0.998534679,0.885637164,0.995467424,0.486743987,0.031374786,0.807361901,0.745474875,0.804585099,0.973772407,0.490619421,0.303028077
0,0.6232844,0.994250655,0.993857324,0.998942196,0.911444187,0.886783183,0.98358041,0.890144885,0.754953206,0.956768692,0.490619421,0.98995918
0,0.888418674,0.019478001,0.043401677,0.021470943,0.059513304,0.122195758,0.020777389,0.565615296,0.182435095,0.035721287,0.490619421,0.088390805
1,0.971205771,0.148877591,0.997344077,0.994882703,0.999887466,0.99507165,0.99316448,0.990820825,0.538109004,0.994540155,0.490619421,0.996805787
1,0.961340606,0.949065626,0.996839881,0.983209968,0.824689746,0.970681131,0.355776519,0.706187904,0.753397167,0.99210304,0.490619421,0.991241574
0,0.043935955,0.948218048,0.156566635,0.784851015,0.601222694,0.464003444,0.039780311,0.590951145,0.220479488,0.164755031,0.490619421,0.032170903
0,0.036947493,8.01E-05,0.00360377,0.000417778,0.008468062,0.006879267,0.000488967,0.030903218,0.304508001,0.008210047,0.490619421,0.00085983
1,0.919182479,0.960897923,0.996449351,0.971047699,0.901830554,0.98969239,0.962147951,0.928314686,0.814949751,0.99582088,0.490619421,0.99719125
1,0.99075222,0.988377631,0.438437968,0.996486068,0.823508918,0.996487617,0.960831404,0.694618821,0.715986133,0.995658278,0.490619421,0.99704653
0,0.056880515,0.002357983,0.008034449,0.001330994,0.059145745,0.029020609,0.021538595,0.013189539,0.091729797,0.002622001,0.490619421,0.027115157
0,0.017911421,0.005910724,0.002857284,0.00830965,0.147591278,0.023709973,0.089791074,0.034442134,0.34990561,0.050617296,0.490619421,0.002068465
1,0.631160915,0.020759962,0.021238621,0.839034379,0.723639309,0.504901767,0.051262036,0.147451594,0.740453362,0.848930299,0.490619421,0.93865943
1,0.876664877,0.91918236,0.960381746,0.98166889,0.830557287,0.975115001,0.717079699,0.354414672,0.795272708,0.916679382,0.490619421,0.994838655
0,0.378592461,0.124812588,0.005906304,0.107132703,0.613945246,0.24458015,0.109665371,0.015720095,0.661837995,0.015156146,0.490619421,0.090906069
0,0.079797246,0.007936428,0.006785489,0.030696318,0.11854288,0.013049684,0.001169392,0.012745655,0.67472744,0.018746847,0.490619421,0.014561933
0,0.160301194,0.060273409,0.006596389,0.79725045,0.072763249,0.003437735,0.021612093,0.146591961,0.726880729,0.004562665,0.490619421,0.001926331
1,0.734192669,0.138061807,0.612762809,0.670298278,0.567221165,0.306664914,0.534630537,0.859719574,0.65163964,0.037236121,0.490619421,0.926924884
1,0.981749296,0.914740622,0.996046484,0.998125732,0.924554944,0.993346095,0.986240447,0.765007675,0.515443385,0.888183594,0.490619421,0.996157587
1,0.040949635,0.0061169,0.853951812,0.010054794,0.523277819,0.334501237,0.005898736,0.074645497,0.667115927,0.023041541,0.490619421,0.023336392
0,0.217060253,0.43430537,0.029197142,0.955699682,0.055038933,0.051756572,0.009562163,0.180436477,0.443964213,0.106420763,0.490619421,0.01628658
1,0.857658982,0.998359025,0.996861219,0.999889255,0.935925961,0.988931239,0.986202419,0.923659503,0.783159971,0.97885704,0.490619421,0.997296154
1,0.980550528,0.999512196,0.991522789,0.999420762,0.953333437,0.991751969,0.995966434,0.990460932,0.814108431,0.997278512,0.490619421,0.99673754
1,0.073667042,0.536721468,0.994416595,0.975609183,0.812140703,0.936455905,0.368076771,0.057011224,0.792613089,0.174260259,0.490619421,0.964087665
0,0.02608165,0.995963216,0.014236585,0.999030352,0.503919303,0.963169813,0.344360173,0.040043663,0.51733762,0.266432434,0.490619421,0.781193137
1,0.870522738,0.985463798,0.995822191,0.999529839,0.996292114,0.996245921,0.776479959,0.960222006,0.781621575,0.995180368,0.490619421,0.996164322
1,0.345356703,0.396690369,0.051472355,0.954620779,0.705244243,0.805534959,0.07402911,0.827933073,0.123246729,0.997453749,0.490619421,0.393840224
0,0.748391688,0.509828866,0.044313874,0.779285789,0.440029025,0.858395636,0.034640621,0.016298892,0.462708652,0.016356898,0.490619421,0.473597765
1,0.984173298,0.999942899,0.99726069,0.998919725,0.990808845,0.992397606,0.996633232,0.989895701,0.802496791,0.997211277,0.490619421,0.997576892
1,0.996720493,0.999521971,0.997403562,0.996231258,0.996430099,0.994026899,0.995637238,0.978268027,0.824679613,0.997711897,0.490619421,0.997510552
1,0.994434536,0.994799376,0.994259477,0.999249756,0.934905589,0.941903353,0.712517619,0.886378586,0.787151158,0.8930071,0.490619421,0.994979084
0,0.022222163,0.00169022,0.02627852,0.001525911,0.020089433,0.009344062,0.000169792,0.03030479,0.792425215,0.017642455,0.490619421,0.000983547
1,0.787528455,0.994029641,0.997270167,0.516835868,0.926392376,0.780683398,0.041594051,0.943441033,0.762180507,0.991913557,0.490619421,0.996825218
0,0.632130623,0.89026475,0.003134752,0.863908529,0.862988591,0.959836066,0.460757136,0.744830668,0.729999483,0.996141613,0.490619421,0.958439469
1,0.933546901,0.943875968,0.996506631,0.999213457,0.903090715,0.809906662,0.848374367,0.842200637,0.654561043,0.772798359,0.490619421,0.992524564
0,0.787256479,0.676919162,0.969684422,0.486251414,0.724164486,0.942343414,0.712750793,0.275898993,0.683650076,0.994231462,0.490619421,0.90320456
0,0.061608229,0.030791519,0.007901316,0.01578211,0.013830356,0.01212182,0.010971217,0.060764864,0.799080968,0.004700997,0.490619421,0.00117102
0,0.000208119,0.003955939,0.004759846,0.003372956,0.012787124,0.004601126,0.001710167,0.014141202,0.104210705,0.002411161,0.490619421,0.000944362
